Participant ID,Name,Competition,Team Name,Category,Detail,Place,Status
704,Laura Philippe,Speed Trials Beginner,N/A,Female 0-18,N/A,DQ,DQ
704,Laura Philippe,High Jump Expert,N/A,Female,54 cm,3,N/A
704,Laura Philippe,Platform High Jump,N/A,Female 0-18,50 cm,1,N/A
704,Laura Philippe,Platform High Jump Expert,N/A,Female,59 cm,2,N/A
704,Laura Philippe,Long Jump on Platform Expert,N/A,Female,155 cm,2,N/A
704,Laura Philippe,Trials Expert,N/A,Female,6 pts,2,N/A
705,Simone Meyrowitsch,Large Group,DFT Aspirant,Expert,N/A,10,N/A
705,Simone Meyrowitsch & Olivia Agerbo,Pairs Freestyle,N/A,15,N/A,11,N/A
705,Simone Meyrowitsch,100m,N/A,Female 15-18,N/A,DQ,DQ
705,Simone Meyrowitsch,400m,N/A,Female 15-18,N/A,DQ,DQ
705,Simone Meyrowitsch,50m One-Foot,N/A,Female 15-18,N/A,DQ,DQ
705,Simone Meyrowitsch,30m Wheel Walk,N/A,Female 15-18,N/A,DQ,DQ
706,Emma Neumann & Anna Plininger,Pairs Freestyle,N/A,Expert,N/A,6,N/A
706,Emma Neumann,Individual Freestyle,N/A,Expert Female,N/A,6,N/A
706,Emma Neumann,X-Style Female 15+ Prelim 3,N/A,N/A,1.0 pts,1,N/A
706,Emma Neumann,X-Style Female 15+,N/A,N/A,2.0 pts,2,N/A
707,Christian Hörner,Stillstand,N/A,Male 19+,N/A,DQ,DQ
707,Christian Hörner,Stillstand,N/A,Expert Male,N/A,DQ,DQ
707,Christian Hörner,Muni Uphill,N/A,Male 19-29,04:06.70,6,N/A
707,Christian Hörner,Muni Uphill,N/A,Expert Male,04:06.70,11,N/A
707,Christian Hörner,Muni Downhill Advanced,N/A,Male 19-29,01:27.00,5,N/A
707,Christian Hörner,Cyclocross Standard,N/A,Male 19-29,32:22.000 (5 laps),4,N/A
707,Christian Hörner,Cyclocross Standard,N/A,Expert Male,32:22.000 (5 laps),7,N/A
707,Christian Hörner,Slow Forward,N/A,Male 16-29,N/A,DQ,DQ
707,Christian Hörner,10k Unlimited,N/A,Male 19-24,28:01.299,7,N/A
707,Christian Hörner,10k Unlimited,N/A,Expert Male,28:01.299,20,N/A
707,Christian Hörner,Platform Long Jump,N/A,Male 19+,195 cm,18,N/A
707,Christian Hörner,Muni Cross Country Elite Standard,N/A,Male 19-29,0:58:06,3,N/A
707,Christian Hörner,Muni Cross Country Elite Standard,N/A,Expert Male,0:58:06,4,N/A
707,Christian Hörner,Trials,N/A,Male 21-23,36.0 pts,10,N/A
707,Christian Hörner,Rail Race,N/A,Male 22-29,N/A,DQ,DQ
707,Christian Hörner,Rail Race,N/A,Expert Male,N/A,DQ,DQ
707,Christian Hörner,Speed Trials Beginner,N/A,Male 22-25,N/A,DQ,DQ
707,Christian Hörner,Platform High Jump,N/A,Male 19-29,102 cm,15,N/A
707,Christian Hörner,10k Unlimited Ungeared,N/A,Male,28:01.299,3,N/A
707,Christian Hörner,Muni Downhill Elite,N/A,Male,0:03:46,11,N/A
708,Charlie Allum,Muni Uphill,N/A,Male 30-49,N/A,DQ,DQ
708,Charlie Allum,Muni Uphill,N/A,Expert Male,N/A,DQ,DQ
708,Charlie Allum,Hockey B,Australia Yellow,N/A,1.0 pts,1,N/A
708,Charlie Allum,IUF Slalom,N/A,Male 30-49,N/A,DQ,DQ
708,Charlie Allum,Muni Downhill Advanced,N/A,Male 30-49,03:25.00,14,N/A
708,Charlie Allum,Cyclocross Standard,N/A,Male 30-49,29:37.100 (4 laps),4,N/A
708,Charlie Allum,Cyclocross Standard,N/A,Expert Male,29:37.100 (4 laps),24,N/A
708,Charlie Allum,Basketball B,Australia,N/A,N/A,2,N/A
708,Charlie Allum,Muni Cross Country Elite Standard,N/A,Male 30-49,1:20:33,4,N/A
708,Charlie Allum,Muni Cross Country Elite Standard,N/A,Expert Male,1:20:33,27,N/A
709,Kirsten Goldstein,10k Unlimited,N/A,Female 19-29,26:45.851,2,N/A
709,Kirsten Goldstein,10k Unlimited,N/A,Expert Female,26:45.851,5,N/A
709,Kirsten Goldstein,Marathon Unlimited,N/A,Female 19-29,1:57:18,3,N/A
709,Kirsten Goldstein,Marathon Unlimited,N/A,Expert Female,1:57:18,5,N/A
709,Kirsten Goldstein,100k Unlimited Solo,N/A,Female 26+,N/A,DQ,DQ
709,Kirsten Goldstein,100k Unlimited Solo,N/A,Expert Female,N/A,DQ,DQ
709,Kirsten Goldstein,10k Unlimited Ungeared,N/A,Female,26:45.851,3,N/A
709,Kirsten Goldstein,Marathon Unlimited Ungeared,N/A,Female,1:57:18,2,N/A
709,Kirsten Goldstein,100k Unlimited Team,Female redshirts + Jakob,All,4:53:49,2,N/A
710,Nicolas Gueroult,Muni Downhill Advanced,N/A,Male 19-29,N/A,DQ,DQ
710,Nicolas Gueroult,Basketball A,MundoBasket,N/A,3.0 pts,3,N/A
710,Nicolas Gueroult,10k Unlimited,N/A,Male 25-29,28:38.045,7,N/A
710,Nicolas Gueroult,10k Unlimited,N/A,Expert Male,28:38.045,23,N/A
710,Nicolas Gueroult,Marathon Unlimited,N/A,Male 25-29,N/A,DQ,DQ
710,Nicolas Gueroult,Marathon Unlimited,N/A,Expert Male,N/A,DQ,DQ
710,Nicolas Gueroult,Muni Cross Country Elite Standard,N/A,Male 19-29,N/A,DQ,DQ
710,Nicolas Gueroult,Muni Cross Country Elite Standard,N/A,Expert Male,N/A,DQ,DQ
711,Anaïs Hebinger,Muni Downhill Beginner,N/A,Female 15-29,0:02:40,1,N/A
711,Anaïs Hebinger,Cyclocross Standard,N/A,Female 19-29,N/A,DQ,DQ
711,Anaïs Hebinger,Cyclocross Standard,N/A,Expert Female,N/A,DQ,DQ
711,Anaïs Hebinger,10k Unlimited,N/A,Female 19-29,29:16.588,3,N/A
711,Anaïs Hebinger,10k Unlimited,N/A,Expert Female,29:16.588,6,N/A
711,Anaïs Hebinger,Marathon Unlimited,N/A,Female 19-29,1:54:31,2,N/A
711,Anaïs Hebinger,Marathon Unlimited,N/A,Expert Female,1:54:31,4,N/A
711,Anaïs Hebinger,Muni Cross Country Elite Standard,N/A,Female 19+,N/A,DQ,DQ
711,Anaïs Hebinger,Muni Cross Country Elite Standard,N/A,Expert Female,N/A,DQ,DQ
711,Anaïs Hebinger,100k Unlimited Solo,N/A,Female 0-25,5:08:48 (4 laps),3,N/A
711,Anaïs Hebinger,100k Unlimited Solo,N/A,Expert Female,5:08:48 (4 laps),3,N/A
711,Anaïs Hebinger,Muni Cross Country Elite Unlimited,N/A,Female,1:37:19,2,N/A
711,Anaïs Hebinger,Muni Cross Country Elite Unlimited,N/A,Expert Female,1:37:19,2,N/A
711,Anaïs Hebinger,Cyclocross Unlimited,N/A,Female 17+,44:53.000 (5 laps),4,N/A
711,Anaïs Hebinger,Cyclocross Unlimited,N/A,Expert Female,44:53.000 (5 laps),4,N/A
713,Thea Andersen,Large Group,Danish Freestyle Team,Expert,N/A,3,N/A
713,Thea Andersen,IUF Slalom,N/A,Female 15-18,00:29.88,31,N/A
714,Anouk Bleßmann,Large Group,Landeskader Schleswig-Holstein,Expert,N/A,5,N/A
714,Anouk Bleßmann,Individual Freestyle,N/A,17 Female,N/A,12,N/A
714,Anouk Bleßmann,Small Group,Heroes of the Woods,15+,N/A,6,N/A
714,Anouk Bleßmann,Hockey B,Elmshorn Einradhockey,N/A,8.0 pts,8,N/A
715,Amos Dollfus,100m,N/A,Male 19-29,00:17.081,14,N/A
715,Amos Dollfus,400m,N/A,Male 19-29,01:14.349,15,N/A
715,Amos Dollfus,50m One-Foot,N/A,Male 19-29,N/A,DQ,DQ
715,Amos Dollfus,800m,N/A,Male 19-29,02:46.612,17,N/A
715,Amos Dollfus,30m Wheel Walk,N/A,Male 19-29,N/A,DQ,DQ
715,Amos Dollfus,Muni Downhill Advanced,N/A,Male 19-29,N/A,DQ,DQ
715,Amos Dollfus,Basketball A,Cycl'ass,N/A,2.0 pts,2,N/A
715,Amos Dollfus,Muni Cross Country Elite Standard,N/A,Male 19-29,N/A,DQ,DQ
715,Amos Dollfus,Muni Cross Country Elite Standard,N/A,Expert Male,N/A,DQ,DQ
716,Laura Østerdal,Individual Freestyle,N/A,12 Female,N/A,6,N/A
716,Laura Østerdal,100m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,400m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,800m,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,Track Coasting,N/A,Female 0-12,N/A,DQ,DQ
716,Laura Østerdal,Track Coasting,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,30m Wheel Walk,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,Muni Uphill,N/A,Female 0-14,N/A,DQ,DQ
716,Laura Østerdal,Muni Uphill,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,4x100 Relay,79_408_601_716,0-14,N/A,DQ,DQ
716,Laura Østerdal,Muni Downhill Beginner,N/A,Female 0-14,N/A,DQ,DQ
716,Laura Østerdal,Muni Cross Country Beginner,N/A,Female 0-14,N/A,DQ,DQ
716,Laura Østerdal,Cyclocross Standard,N/A,Female 0-14,N/A,DQ,DQ
716,Laura Østerdal,Cyclocross Standard,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,10k Standard,N/A,"Female 0-12, 24"" Wheel",N/A,DQ,DQ
716,Laura Østerdal,10k Standard,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,Downhill Gliding,N/A,Female 0-12,N/A,DQ,DQ
716,Laura Østerdal,Downhill Gliding,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,Stillstand,N/A,Female 12-14,N/A,DQ,DQ
716,Laura Østerdal,Stillstand,N/A,Expert Female,N/A,DQ,DQ
716,Laura Østerdal,Large Group,DFT Aspirant,Expert,N/A,10,N/A
717,Jesper Østerdal,100m,N/A,Male 30-39,N/A,DQ,DQ
717,Jesper Østerdal,800m,N/A,Male 30-39,N/A,DQ,DQ
717,Jesper Østerdal,Muni Uphill,N/A,Male 30-49,N/A,DQ,DQ
717,Jesper Østerdal,Muni Uphill,N/A,Expert Male,N/A,DQ,DQ
717,Jesper Østerdal,Muni Downhill Beginner,N/A,Male 30-49,0:06:11,8,N/A
717,Jesper Østerdal,Muni Cross Country Beginner,N/A,Male 30-49,N/A,DQ,DQ
717,Jesper Østerdal,Cyclocross Standard,N/A,Male 30-49,N/A,DQ,DQ
717,Jesper Østerdal,Cyclocross Standard,N/A,Expert Male,N/A,DQ,DQ
717,Jesper Østerdal,10k Standard,N/A,Male 30-39,N/A,DQ,DQ
717,Jesper Østerdal,10k Standard,N/A,Expert Male,N/A,DQ,DQ
717,Jesper Østerdal,IUF Slalom,N/A,Male 30-49,N/A,DQ,DQ
718,Makayla O'Brien,Muni Cross Country Beginner,N/A,Female 15-18,N/A,DQ,DQ
718,Makayla O'Brien,X-Style Female 15+ Prelim 3,N/A,N/A,N/A,DQ,DQ
718,Makayla O'Brien,Basketball B,Schocko,N/A,N/A,2,N/A
718,Makayla O'Brien,Downhill Gliding,N/A,Female 15-18,N/A,DQ,DQ
718,Makayla O'Brien,Downhill Gliding,N/A,Expert Female,N/A,DQ,DQ
719,Evelien Bracke,100m,N/A,Female 15-18,00:16.825,17,N/A
719,Evelien Bracke,400m,N/A,Female 15-18,01:15.197,20,N/A
719,Evelien Bracke,50m One-Foot,N/A,Female 15-18,N/A,DQ,DQ
719,Evelien Bracke,800m,N/A,Female 15-18,02:49.875,17,N/A
719,Evelien Bracke,IUF Slalom,N/A,Female 15-18,00:21.53,8,N/A
719,Evelien Bracke,Muni Uphill,N/A,Female 15-18,N/A,DQ,DQ
719,Evelien Bracke,Muni Uphill,N/A,Expert Female,N/A,DQ,DQ
719,Evelien Bracke,4x100 Relay,90_168_719_741,15+,01:07.788,16,N/A
719,Evelien Bracke,Muni Cross Country Beginner,N/A,Female 15-18,N/A,DQ,DQ
719,Evelien Bracke,Cyclocross Standard,N/A,Female 15-18,33:47.000 (3 laps),9,N/A
719,Evelien Bracke,Cyclocross Standard,N/A,Expert Female,33:47.000 (3 laps),31,N/A
719,Evelien Bracke,10k Standard,N/A,Female 15-18,52:13.887,16,N/A
719,Evelien Bracke,10k Standard,N/A,Expert Female,52:13.887,76,N/A
719,Evelien Bracke,Long Jump,N/A,Female 15-18,100 cm,6,N/A
719,Evelien Bracke,High Jump,N/A,Female 15-18,28 cm,6,N/A
720,Jungsup Lim,100m,N/A,Male 40-49,N/A,DQ,DQ
720,Jungsup Lim,400m,N/A,Male 40-49,01:19.938,4,N/A
720,Jungsup Lim,10k Standard,N/A,Male 40-49,44:26.206,4,N/A
720,Jungsup Lim,10k Standard,N/A,Expert Male,44:26.206,57,N/A
720,Jungsup Lim,Marathon Unlimited,N/A,Male 40-49,2:13:11,6,N/A
720,Jungsup Lim,Marathon Unlimited,N/A,Expert Male,2:13:11,30,N/A
720,Jungsup Lim,Muni Cross Country Elite Standard,N/A,Male 30-49,1:48:26,7,N/A
720,Jungsup Lim,Muni Cross Country Elite Standard,N/A,Expert Male,1:48:26,37,N/A
720,Jungsup Lim,100k Unlimited Solo,N/A,Male 40-49,N/A,DQ,DQ
720,Jungsup Lim,100k Unlimited Solo,N/A,Expert Male,N/A,DQ,DQ
720,Jungsup Lim,800m,N/A,Male 40-49,02:46.873,4,N/A
721,Martin Turner,100m,N/A,Male 50+,N/A,DQ,DQ
721,Martin Turner,Cyclocross Standard,N/A,Male 50+,37:55.000 (3 laps),4,N/A
721,Martin Turner,Cyclocross Standard,N/A,Expert Male,37:55.000 (3 laps),67,N/A
721,Martin Turner,400m,N/A,Male 50+,N/A,DQ,DQ
721,Martin Turner,IUF Slalom,N/A,Male 50+,N/A,DQ,DQ
721,Martin Turner,4x100 Relay,173_502_721_905,15+,01:41.245,23,N/A
721,Martin Turner,Slow Forward,N/A,Male 30+,N/A,DQ,DQ
721,Martin Turner,10k Unlimited,N/A,Male 55+,N/A,DQ,DQ
721,Martin Turner,10k Unlimited,N/A,Expert Male,N/A,DQ,DQ
721,Martin Turner,Marathon Unlimited,N/A,Male 55+,1:34:36 (1 lap),8,N/A
721,Martin Turner,Marathon Unlimited,N/A,Expert Male,1:34:36 (1 lap),55,N/A
721,Martin Turner,Hockey A,Hong Kong Hockey,N/A,Stachelbären: 17 / Hong Kong:4,4,N/A
723,Geon Woo Kim,100m,N/A,"Male 0-10 (20""), 20"" Wheel",00:28.696,31,N/A
723,Geon Woo Kim,400m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
723,Geon Woo Kim,50m One-Foot,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
723,Geon Woo Kim,800m,N/A,"Male 0-10 (20""), 20"" Wheel",04:20.480,42,N/A
723,Geon Woo Kim,IUF Slalom,N/A,"Male 0-10 (20""), 20"" Wheel",00:43.55,40,N/A
723,Geon Woo Kim,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
723,Geon Woo Kim,Stillstand,N/A,Expert Male,N/A,DQ,DQ
723,Geon Woo Kim,10m Wheel Walk,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
723,Geon Woo Kim,Slow Forward,N/A,Male 0-10,N/A,DQ,DQ
723,Geon Woo Kim,10k Standard,N/A,"Male 0-8, 20"" Wheel",N/A,DQ,DQ
723,Geon Woo Kim,10k Standard,N/A,Expert Male,N/A,DQ,DQ
724,Ye do Jeong,Track Coasting,N/A,Male 0-12,N/A,DQ,DQ
724,Ye do Jeong,Track Coasting,N/A,Expert Male,N/A,DQ,DQ
724,Ye do Jeong,100m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,400m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,50m One-Foot,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,800m,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,IUF Slalom,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,Stillstand,N/A,Male 0-11,N/A,DQ,DQ
724,Ye do Jeong,Stillstand,N/A,Expert Male,N/A,DQ,DQ
724,Ye do Jeong,10m Wheel Walk,N/A,"Male 0-10 (20""), 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,Slow Forward,N/A,Male 0-10,N/A,DQ,DQ
724,Ye do Jeong,10k Standard,N/A,"Male 0-8, 20"" Wheel",N/A,DQ,DQ
724,Ye do Jeong,10k Standard,N/A,Expert Male,N/A,DQ,DQ
724,Ye do Jeong,Long Jump,N/A,Male 0-14,N/A,DQ,DQ
724,Ye do Jeong,High Jump,N/A,Male 0-14,N/A,DQ,DQ
724,Ye do Jeong,Slow Backward,N/A,Male 0-10,N/A,DQ,DQ
725,Po chia Huang,Small Group,Nankan Taiwan,U15,N/A,10,N/A
725,Po chia Huang & Jing chun Huang,Pairs Freestyle,N/A,12,N/A,4,N/A
725,Po chia Huang,100m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
725,Po chia Huang,400m,N/A,"Male 0-12 (24""), 24"" Wheel",01:09.794,7,N/A
725,Po chia Huang,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",00:08.875,3,N/A
725,Po chia Huang,Downhill Gliding,N/A,Male 0-12,00:19.25,3,N/A
725,Po chia Huang,Downhill Gliding,N/A,Expert Male,00:19.25,12,N/A
725,Po chia Huang,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",00:23.73,6,N/A
725,Po chia Huang,Stillstand,N/A,Male 12-18,00:16.92,8,N/A
725,Po chia Huang,Stillstand,N/A,Expert Male,00:16.92,22,N/A
725,Po chia Huang,Muni Uphill,N/A,Male 0-14,N/A,DQ,DQ
725,Po chia Huang,Muni Uphill,N/A,Expert Male,N/A,DQ,DQ
725,Po chia Huang,4x100 Relay,725_731_733_878,0-14,01:01.154,3,N/A
725,Po chia Huang,Muni Downhill Beginner,N/A,Male 0-14,N/A,DQ,DQ
725,Po chia Huang,Muni Cross Country Beginner,N/A,Male 0-14,0:33:16,7,N/A
725,Po chia Huang,Cyclocross Standard,N/A,Male 0-14,N/A,DQ,DQ
725,Po chia Huang,Cyclocross Standard,N/A,Expert Male,N/A,DQ,DQ
725,Po chia Huang,Slow Forward,N/A,Male 11-12,00:24.06,3,N/A
725,Po chia Huang,10k Standard,N/A,"Male 0-12, 24"" Wheel",41:11.063,7,N/A
725,Po chia Huang,10k Standard,N/A,Expert Male,41:11.063,37,N/A
725,Po chia Huang,Slow Backward,N/A,Male 11-12,00:22.83,2,N/A
726,David Buchanan,100m,N/A,Male 50+,00:23.834,11,N/A
726,David Buchanan,400m,N/A,Male 50+,01:32.768,11,N/A
726,David Buchanan,800m,N/A,Male 50+,03:14.355,11,N/A
726,David Buchanan,IUF Slalom,N/A,Male 50+,00:36.25,11,N/A
726,David Buchanan,Muni Downhill Beginner,N/A,Male 50+,N/A,DQ,DQ
726,David Buchanan,10k Standard,N/A,Male 50+,55:54.999,8,N/A
726,David Buchanan,10k Standard,N/A,Expert Male,55:54.999,95,N/A
726,David Buchanan,Hockey C,Australia White,N/A,2,2,N/A
727,Ashley Curtis,100m,N/A,Male 30-39,00:15.033,2,N/A
727,Ashley Curtis,400m,N/A,Male 30-39,01:04.760,1,N/A
727,Ashley Curtis,800m,N/A,Male 30-39,02:17.525,1,N/A
727,Ashley Curtis,IUF Slalom,N/A,Male 30-49,N/A,DQ,DQ
727,Ashley Curtis,Cyclocross Standard,N/A,Male 30-49,34:31.000 (5 laps),2,N/A
727,Ashley Curtis,Cyclocross Standard,N/A,Expert Male,34:31.000 (5 laps),16,N/A
727,Ashley Curtis,Hockey A,Australia Green,N/A,Swiss: 13 / Australia Green: 6,2,N/A
728,Sui Hei Huang,Small Group,UAHK-CSW,U15,N/A,12,N/A
728,Sui Hei Huang & KIN KWAN CHEN,Pairs Freestyle,N/A,0-11,N/A,DQ,DQ
728,Sui Hei Huang,100m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
728,Sui Hei Huang,400m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
728,Sui Hei Huang,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
728,Sui Hei Huang,800m,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
728,Sui Hei Huang,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
728,Sui Hei Huang,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
729,KIN KWAN CHEN & Sui Hei Huang,Pairs Freestyle,N/A,0-11,N/A,DQ,DQ
729,KIN KWAN CHEN,Small Group,UAHK-CSW,U15,N/A,12,N/A
729,KIN KWAN CHEN,100m,N/A,"Male 0-12 (24""), 24"" Wheel",00:24.216,39,N/A
729,KIN KWAN CHEN,400m,N/A,"Male 0-12 (24""), 24"" Wheel",01:32.961,38,N/A
729,KIN KWAN CHEN,800m,N/A,"Male 0-12 (24""), 24"" Wheel",03:25.107,41,N/A
729,KIN KWAN CHEN,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",00:29.74,36,N/A
729,KIN KWAN CHEN,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
729,KIN KWAN CHEN,4x100 Relay,728_729_1003_1006,0-14,01:41.663,19,N/A
729,KIN KWAN CHEN,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",00:15.740,31,N/A
730,Gerald Rosenkranz,Muni Downhill Advanced,N/A,Male 19-29,01:17.00,2,N/A
730,Gerald Rosenkranz,Cyclocross Standard,N/A,Male 19-29,31:05.082 (5 laps),2,N/A
730,Gerald Rosenkranz,Cyclocross Standard,N/A,Expert Male,31:05.082 (5 laps),4,N/A
730,Gerald Rosenkranz,Slopestyle Street,N/A,Advanced Male Prelim,N/A,DQ,DQ
730,Gerald Rosenkranz,Muni Cross Country Elite Standard,N/A,Male 19-29,1:03:36,5,N/A
730,Gerald Rosenkranz,Muni Cross Country Elite Standard,N/A,Expert Male,1:03:36,10,N/A
730,Gerald Rosenkranz,Trials,N/A,Male 24-29,N/A,DQ,DQ
730,Gerald Rosenkranz,Muni Downhill Elite,N/A,Male,0:02:55,4,N/A
731,Jing chun Huang,Small Group,Nankan Taiwan,U15,N/A,10,N/A
731,Jing chun Huang & Po chia Huang,Pairs Freestyle,N/A,12,N/A,4,N/A
731,Jing chun Huang,100m,N/A,"Male 0-12 (24""), 24"" Wheel",00:15.085,2,N/A
731,Jing chun Huang,400m,N/A,"Male 0-12 (24""), 24"" Wheel",01:04.459,2,N/A
731,Jing chun Huang,50m One-Foot,N/A,"Male 0-12 (24""), 24"" Wheel",00:08.419,2,N/A
731,Jing chun Huang,Downhill Gliding,N/A,Male 0-12,N/A,DQ,DQ
731,Jing chun Huang,Downhill Gliding,N/A,Expert Male,N/A,DQ,DQ
731,Jing chun Huang,IUF Slalom,N/A,"Male 0-12 (24""), 24"" Wheel",00:25.94,18,N/A
731,Jing chun Huang,Stillstand,N/A,Male 12-18,00:07.24,11,N/A
731,Jing chun Huang,Stillstand,N/A,Expert Male,00:07.24,27,N/A
731,Jing chun Huang,Track Coasting,N/A,Male 0-12,17.3m,2,N/A
731,Jing chun Huang,Track Coasting,N/A,Expert Male,17.3m,17,N/A
731,Jing chun Huang,30m Wheel Walk,N/A,"Male 0-12 (24""), 24"" Wheel",00:10.448,2,N/A
731,Jing chun Huang,Muni Uphill,N/A,Male 0-14,N/A,DQ,DQ
731,Jing chun Huang,Muni Uphill,N/A,Expert Male,N/A,DQ,DQ
731,Jing chun Huang,4x100 Relay,725_731_733_878,0-14,01:01.154,3,N/A
731,Jing chun Huang,Muni Downhill Beginner,N/A,Male 0-14,N/A,DQ,DQ
731,Jing chun Huang,Muni Cross Country Beginner,N/A,Male 0-14,0:30:10,6,N/A
731,Jing chun Huang,Cyclocross Standard,N/A,Male 0-14,N/A,DQ,DQ
731,Jing chun Huang,Cyclocross Standard,N/A,Expert Male,N/A,DQ,DQ
731,Jing chun Huang,Slow Forward,N/A,Male 11-12,00:17.68,4,N/A
731,Jing chun Huang,10k Standard,N/A,"Male 0-12, 24"" Wheel",59:11.008,32,N/A
731,Jing chun Huang,10k Standard,N/A,Expert Male,59:11.008,105,N/A
731,Jing chun Huang,Slow Backward,N/A,Male 11-12,00:25.74,1,N/A
732,Yi ling Weng,Small Group,Nankan Taiwan,U15,N/A,10,N/A
732,Yi ling Weng & Shu chin Huang,Pairs Freestyle,N/A,12,N/A,8,N/A
732,Yi ling Weng,100m,N/A,"Female 0-12 (24""), 24"" Wheel",00:17.697,15,N/A
732,Yi ling Weng,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",00:09.782,6,N/A
732,Yi ling Weng,800m,N/A,"Female 0-12 (24""), 24"" Wheel",02:42.225,18,N/A
732,Yi ling Weng,Downhill Gliding,N/A,Female 0-12,00:22.41,8,N/A
732,Yi ling Weng,Downhill Gliding,N/A,Expert Female,00:22.41,24,N/A
732,Yi ling Weng,Stillstand,N/A,Female 12-14,00:03.78,13,N/A
732,Yi ling Weng,Stillstand,N/A,Expert Female,00:03.78,39,N/A
732,Yi ling Weng,Muni Uphill,N/A,Female 0-14,N/A,DQ,DQ
732,Yi ling Weng,Muni Uphill,N/A,Expert Female,N/A,DQ,DQ
732,Yi ling Weng,30m Wheel Walk,N/A,"Female 0-12 (24""), 24"" Wheel",00:12.350,15,N/A
732,Yi ling Weng,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",N/A,DQ,DQ
732,Yi ling Weng,Muni Downhill Beginner,N/A,Female 0-14,N/A,DQ,DQ
732,Yi ling Weng,Muni Cross Country Beginner,N/A,Female 0-14,0:33:39,4,N/A
732,Yi ling Weng,Cyclocross Unlimited,N/A,Female 0-16,N/A,DQ,DQ
732,Yi ling Weng,Cyclocross Unlimited,N/A,Expert Female,N/A,DQ,DQ
732,Yi ling Weng,Slow Forward,N/A,Female 11-12,00:12.92,5,N/A
732,Yi ling Weng,10k Standard,N/A,"Female 0-12, 24"" Wheel",41:17.845,8,N/A
732,Yi ling Weng,10k Standard,N/A,Expert Female,41:17.845,40,N/A
732,Yi ling Weng,Slow Backward,N/A,Female 11-12,00:23.62,2,N/A
733,Kuan hsin Wu,Small Group,Nankan Taiwan,U15,N/A,10,N/A
733,Kuan hsin Wu,100m,N/A,"Female 0-12 (24""), 24"" Wheel",00:17.532,12,N/A
733,Kuan hsin Wu,50m One-Foot,N/A,"Female 0-12 (24""), 24"" Wheel",00:09.702,5,N/A
733,Kuan hsin Wu,800m,N/A,"Female 0-12 (24""), 24"" Wheel",02:40.500,15,N/A
733,Kuan hsin Wu,Downhill Gliding,N/A,Female 0-12,00:26.25,11,N/A
733,Kuan hsin Wu,Downhill Gliding,N/A,Expert Female,00:26.25,33,N/A
733,Kuan hsin Wu,IUF Slalom,N/A,"Female 0-12 (24""), 24"" Wheel",00:28.34,27,N/A
733,Kuan hsin Wu,Stillstand,N/A,Female 12-14,00:02.48,18,N/A
